title,date,creators,source,subjects,source_url,trove_url
Australia provides $49m in aid for Cambodia,1992-04-01,"Kerin, John",MINISTER FOR TRADE AND OVERSEAS DEVELOPMENT,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/3058729%22,"http://trove.nla.gov.au/version/211177925
"
Australian NGOs to play major support role in Cambodian resettlement process,1992-09-07,"Kerin, John",MINISTER FOR TRADE AND OVERSEAS DEVELOPMENT,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/3063961%22,"http://trove.nla.gov.au/version/211179028
"
More emergency assistance for Somalia,1992-09-17,"Kerin, John",MINISTER FOR TRADE AND OVERSEAS DEVELOPMENT,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/3239000%22,"http://trove.nla.gov.au/version/211179092
"
Cambodia: Australia welcomes Thai decision on borders,1992-12-24,"Evans, Gareth",MINISTER FOR FOREIGN AFFAIRS AND TRADE,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2930490%22,"http://trove.nla.gov.au/version/211179627
"
Australian emergency relief for Mozambique,1993-06-15,"Evans, Gareth",MINISTER FOR FOREIGN AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/1619846%22,"http://trove.nla.gov.au/version/211181787
"
"$300,000 flood relief for the former Yugoslavia",1993-07-26,"Bilney, Gordon",MINISTER FOR DEVELOPMENT COOPERATION AND PACIFIC ISLAND AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/1693352%22,"http://trove.nla.gov.au/version/211182335
"
Australian aid for Guatemalan returnees,1993-09-06,"Bilney, Gordon",MINISTER FOR DEVELOPMENT COOPERATION AND PACIFIC ISLAND AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/1693358%22,"http://trove.nla.gov.au/version/211182833
"
More Australian aid for Somalia,1993-12-13,"Evans, Gareth",MINISTER FOR FOREIGN AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/1650155%22,"http://trove.nla.gov.au/version/211184084
"
Australia ups aid to former Yugoslavia,1994-02-10,"Bilney, Gordon",MINISTER FOR DEVELOPMENT COOPERATION AND PACIFIC ISLAND AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/AWT10%22,"http://trove.nla.gov.au/version/211184369
"
5000 tonnes of Australian rice for Cambodia,1994-03-24,"Bilney, Gordon",MINISTER FOR DEVELOPMENT COOPERATION AND PACIFIC ISLAND AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/C6P10%22,"http://trove.nla.gov.au/version/211184626
"
Feeding the world: Australian support for the World Food Programme,1995-04-12,"Bilney, Gordon",MINISTER FOR DEVELOPMENT COOPERATION AND PACIFIC ISLAND AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/VM720%22,"http://trove.nla.gov.au/version/211187765
"
Australian emergency aid for former Yugoslavia,1995-07-18,"Crean, Simon",MINISTER FOR FOREIGN AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/0UC20%22,"http://trove.nla.gov.au/version/211190088
"
Australia's humanitarian program increases by 2000 places,1995-10-24,"Bolkus, Nick",MINISTER FOR IMMIGRATION AND ETHNIC AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/RAK20%22,"http://trove.nla.gov.au/version/211195024
"
Influx of war criminals means investigations unit essential,1995-11-24,"Spindler, Sid","Office of SPINDLER, SEN SID",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/2908078%22,"http://trove.nla.gov.au/version/211196324
"
East Timor: death of New Zealand soldier,2000-07-25,"Brereton, Laurie; Australian Labor Party",SHADOW MINISTER FOR FOREIGN AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/I1226%22,"http://trove.nla.gov.au/version/211203326
"
"Prime Minister not only ignores United Nations, but also the views of millions of Australians",2000-09-05,"Theophanous, Andrew","Office of THEOPHANOUS, DR ANDREW, MP",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/IGC26%22,"http://trove.nla.gov.au/version/211208475
"
Olympic aid donation.,2000-09-30,"Herron, John; Liberal Party of Australia",MINISTER FOR ABORIGINAL AND TORRES STRAIT ISLANDER AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/FZM26%22,"http://trove.nla.gov.au/version/211216364
"
Olympic aid.,2000-09-30,"Howard, John; Liberal Party of Australia",PRIME MINISTER,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/3MI26%22,"http://trove.nla.gov.au/version/211216357
"
Volunteers 'pivotal' in successful migration.,2001-05-26,"Ruddock, Philip; Liberal Party of Australia",MINISTER FOR IMMIGRATION AND MULTICULTURAL AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/HO546%22,"http://trove.nla.gov.au/version/211224443
"
New principal member for Migration Tribunals.,2001-06-13,"Ruddock, Philip; Liberal Party of Australia",MINISTER FOR IMMIGRATION AND MULTICULTURAL AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/A1A46%22,"http://trove.nla.gov.au/version/211225087
"
Will the Tampa crisis become the Nauru affair?,2001-09-19,"Bourne, Vicki; Australian Democrats","Office of BOURNE, SEN VICKI",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/W6Z46%22,"http://trove.nla.gov.au/version/211228918
"
Democrats: government's Migration Bill No. 6 is in contravention of United Nations.,2001-09-21,"Bartlett, Andrew; Australian Democrats","Office of BARTLETT, SEN ANDREW",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/MSZ46%22,"http://trove.nla.gov.au/version/211228993
"
Democrats call for massive increase in overseas aid.,2001-09-27,"Bourne, Vicki; Australian Democrats","Office of BOURNE, SEN VICKI",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/N7156%22,"http://trove.nla.gov.au/version/211229372
"
Gallus represents Australia at international donors meeting on Afghanistan.,2002-01-20,"Gallus, Christine; Liberal Party of Australia",PARLIAMENTARY SECRETARY - FOREIGN AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/VYR56%22,"http://trove.nla.gov.au/version/211232779
"
Australia/UK: governments fail to heed children's desperate plea.,2002-07-18,Amnesty International,AMNESTY INTERNATIONAL,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/3V976%22,"http://trove.nla.gov.au/version/211245445
"
Minister should put his money where his mouth is.,2002-08-27,"Gillard, Julia; Australian Labor Party",SHADOW MINISTER FOR POPULATION AND IMMIGRATION,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/4W976%22,"http://trove.nla.gov.au/version/211246936
"
Deductibility of gifts to Australia for UNHCR.,2002-08-26,"Coonan, Helen; Liberal Party of Australia",MINISTER FOR REVENUE AND ASSISTANT TREASURER,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/XI976%22,"http://trove.nla.gov.au/version/211246943
"
Mary Robinson - human rights advocate.,2002-09-26,"Ridgeway, Aden; Australian Democrats","Office of RIDGEWAY, SEN ADEN",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/BGI76%22,"http://trove.nla.gov.au/version/211248132
"
"[Senate Select Committee on Ministerial Discretion in Migration Matters will hold its first\npublic hearing in Canberra tomorrow, 5 September 2003]",2003-09-04,Senate Select Committee on Ministerial Discretion in Migration Matters,SENATE SELECT COMMITTEE ON MINISTERIAL DISCRETION IN MIGRATION MATTERS,Senate Select Committee on Ministerial Discretion in Migration Matters; Government advertising; Senate Select Committee on Ministerial Discretion in Migration Matters will hold its first\npublic hearing in Canberra tomorrow; 5 September 2003,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/XFBA6%22,"http://trove.nla.gov.au/version/211258116
"
Further humanitarian assistance to the Palestinian Territories.,2004-01-28,"Downer, Alexander; Liberal Party of Australia",MINISTER FOR FOREIGN AFFAIRS,Humanitarian aid; Palestine,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/J6HB6%22,"http://trove.nla.gov.au/version/211263291
"
Hartsuyker welcomes Commonwealth’s million dollar commitment to Sudanese crisis.,2004-08-26,"Hartsuyker, Luke; National Party of Australia","Office of HARTSUYKER, LUKE, MP",Sudan; International aid,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/B6ZD6%22,"http://trove.nla.gov.au/version/211270422
"
Fairness the focus for Democrats first fortnight.,2004-09-10,"Bartlett, Andrew; Australian Democrats","Office of BARTLETT, SEN ANDREW","Election, Federal, 2004; Australian Democrats policy",http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/M3QD6%22,"http://trove.nla.gov.au/version/211271096
"
Bakhtiyari family relocated to Port Augusta residential housing project.,2004-12-17,"Vanstone, Amanda; Liberal Party of Australia",MINISTER FOR IMMIGRATION AND MULTICULTURAL AND INDIGENOUS AFFAIRS,BAKHTIYARI FAMILY; Repatriation; Pakistan,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/A8SE6%22,"http://trove.nla.gov.au/version/211273949
"
Funding boost for Parramatta Migrant Resource Centre.,2005-05-27,"Payne, Marise; Liberal Party of Australia","Office of PAYNE, SEN MARISE",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/N4ZH6%22,"http://trove.nla.gov.au/version/211279241
"
New migration laws - clearer guidelines.,2005-09-15,"Vanstone, Amanda; Liberal Party of Australia",MINISTER FOR IMMIGRATION AND MULTICULTURAL AND INDIGENOUS AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/PBBH6%22,"http://trove.nla.gov.au/version/211283389
"
Newest citizens rock Floriade [ACT].,2005-09-16,"Cobb, John; National Party of Australia",MINISTER FOR CITIZENSHIP AND MULTICULTURAL AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/91DH6%22,"http://trove.nla.gov.au/version/211283426
"
Success for Babi in bid to build community harmony.,2005-10-07,"Vasta, Ross; Liberal Party of Australia","Office of VASTA, ROSS, MP",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/KO0J6%22,"http://trove.nla.gov.au/version/211284318
"
Living in harmony funding for Newcastle university and the Mayfield Mainstreet Committee.,2005-10-19,"Grierson, Sharon; Australian Labor Party","Office of GRIERSON, SHARON, MP",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/6MVH6%22,"http://trove.nla.gov.au/version/211284896
"
Minister pays tribute to WA's cultural diversity.,2005-11-21,"Cobb, John; National Party of Australia",MINISTER FOR CITIZENSHIP AND MULTICULTURAL AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/7Z0I6%22,"http://trove.nla.gov.au/version/211286532
"
South Australia proving a gem for settlers.,2005-12-31,"Vanstone, Amanda; Liberal Party of Australia",MINISTER FOR IMMIGRATION AND MULTICULTURAL AND INDIGENOUS AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/NDEI6%22,"http://trove.nla.gov.au/version/211288373
"
West Papuans in Torres Strait still imprisoned after 14 days: face return or imprisonment on Nauru.,2006-05-22,"Nettle, Kerry; Australian Greens",AUSTRALIAN GREENS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/Y3QJ6%22,"http://trove.nla.gov.au/version/211292981
"
New admissions in the tragic death of 2 year old Richard Niyonsaba.,2006-05-23,"Hurley, Annette; Australian Labor Party",SHADOW MINISTER FOR CITIZENSHIP AND MULTICULTURAL AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/J2RJ6%22,"http://trove.nla.gov.au/version/211293017
"
'World class' services but no way to measure them!,2006-05-25,"Hurley, Annette; Australian Labor Party",SHADOW MINISTER FOR CITIZENSHIP AND MULTICULTURAL AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/W1RJ6%22,"http://trove.nla.gov.au/version/211293151
"
Labor claims about adult migrant English programme wrong.,2006-09-03,"Robb, Andrew; Liberal Party of Australia",PARLIAMENTARY SECRETARY - IMMIGRATION AND MULTICULTURAL AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/Q56L6%22,"http://trove.nla.gov.au/version/211297729
"
Queensland projects to receive Living in Harmony funding.,2006-12-04,"Robb, Andrew; Liberal Party of Australia",PARLIAMENTARY SECRETARY - IMMIGRATION AND MULTICULTURAL AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/JETL6%22,"http://trove.nla.gov.au/version/211301536
"
Australia provides more assistance for Darfur.,2007-07-15,"Downer, Alexander; Liberal Party of Australia",MINISTER FOR FOREIGN AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/Z7ON6%22,"http://trove.nla.gov.au/version/211307351
"
New initiative to help employment praised.,2008-02-20,"Ferguson, Laurie; Australian Labor Party",PARLIAMENTARY SECRETARY - MULTICULTURAL AFFAIRS AND SETTLEMENT SERVICES,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/TNQP6%22,"http://trove.nla.gov.au/version/211313630
"
Bartlett supports expansion and fast-tracking of skilled migration: humanitarian claims should also be streamlined.,2008-03-20,"Bartlett, Andrew; Australian Democrats","Office of BARTLETT, SEN ANDREW",,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/GLZP6%22,"http://trove.nla.gov.au/version/211314354
"
$10 million in humanitarian assistance for the Palestinian authority and territories.,2008-10-29,"Smith, Stephen; Australian Labor Party",MINISTER FOR FOREIGN AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/UY2S6%22,"http://trove.nla.gov.au/version/211319947
"
"Rudd's Sri Lankan PR campaign: too little, too late.",2009-10-06,"Stone, Sharman; Liberal Party of Australia",SHADOW MINISTER FOR IMMIGRATION AND CITIZENSHIP,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/YNVU6%22,"http://trove.nla.gov.au/version/211329866
"
Suspected irregular entry vessel boarded.,2010-02-01,"O'Connor, Brendan; Australian Labor Party",MINISTER FOR HOME AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/4MXV6%22,"http://trove.nla.gov.au/version/211333626
"
Suspected irregular entry vessel boarded.,2010-02-01,"O'Connor, Brendan; Australian Labor Party",MINISTER FOR HOME AFFAIRS,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/MKWV6%22,"http://trove.nla.gov.au/version/211333643
"
Migrant publication a bit hit.,2010-02-24,"Ferguson, Martin; Australian Labor Party",PARLIAMENTARY SECRETARY - MULTICULTURAL AFFAIRS AND SETTLEMENT SERVICES,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/8B0W6%22,"http://trove.nla.gov.au/version/211334676
"
Migrant publication a big hit.,2010-02-24,"Ferguson, Laurie; Australian Labor Party",PARLIAMENTARY SECRETARY - MULTICULTURAL AFFAIRS AND SETTLEMENT SERVICES,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/KREW6%22,"http://trove.nla.gov.au/version/211334690
"
Baseless claims further undermine Scott Morrison's credibility.,2010-05-14,"Evans, Chris; Australian Labor Party",MINISTER FOR IMMIGRATION AND CITIZENSHIP,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/4JQW6%22,"http://trove.nla.gov.au/version/211338707
"
$35.8 million to enhance Australian settlement services.,2010-06-07,"Ferguson, Laurie; Australian Labor Party",PARLIAMENTARY SECRETARY FOR MULTICULTURAL AFFAIRS AND SETTLEMENT SERVICES,,http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22media/pressrel/TAYW6%22,"http://trove.nla.gov.au/version/211339911
"
